Id,SalePrice,ActualSalePrice,abs.SalePrice...ActualSalePrice.
2820,146513.8,145615.6848,898.1152
2821,115749.5,119862.3003,4112.8003
2822,198734.3267,191562.7866,7171.540067
2823,259116.5,270960.1078,11843.6078
2824,196553.6267,185904.3379,10649.28877
2825,159215.0593,162388.8754,3173.816067
2826,135297.932,132720.8005,2577.1315
2827,142043.0787,139635.7612,2407.317467
2828,235478.51,246681.744,11203.234
2829,217296.554,211641.5609,5654.9931
2830,236878.2765,233364.5463,3513.730176
2831,197999.0267,191601.2734,6397.753267
2832,246074.505,250511.7765,4437.2715
2833,287905.072,291164.174,3259.102
2834,226327.2323,217560.081,8767.151339
2835,217959.1671,222211.8659,4252.698789
2836,208828.3573,199587.0126,9241.344733
2837,163079.4267,161490.8054,1588.621267
2838,147952.5,147590.1226,362.3774
2839,182645.8317,189344.1246,6698.292933
2840,195107.7651,192413.1441,2694.621043
2841,202055.7853,205781.3085,3725.523197
2842,217815.6407,226200.0542,8384.413533
2843,142160.8433,143228.9036,1068.060267
2844,175465.575,156155.1873,19310.3877
2845,120494.1,123043.2091,2549.1091
2846,211604.1053,211309.147,294.958303
2847,200892.5838,199373.0542,1519.52961
2848,209784.2807,211703.2341,1918.953433
2849,206388.0351,210611.7458,4223.710735
2850,280293.9053,275678.3317,4615.573633
2851,228899.1652,231375.3759,2476.210704
2852,230056.105,233571.8622,3515.7572
2853,244876.4933,240846.8499,4029.643433
2854,140474.6308,143204.2655,2729.634721
2855,203638.794,204998.1111,1359.3171
2856,203614.072,208287.3014,4673.22943
2857,188583.763,191830.7647,3247.0017
2858,194311.4045,200955.9976,6644.593124
2859,134941.9483,135710.8569,768.9085667
2860,127331.4933,127463.9646,132.4712667
2861,131888.1617,135970.7674,4082.605733
2862,209401.135,203140.0284,6261.1066
2863,117968.1067,127362.1258,9394.019133
2864,257754.6963,253867.1212,3887.575133
2865,139620.3903,145584.7059,5964.315567
2866,135084.86,138508.75,3423.89
2867,104066.3533,100529.5861,3536.767233
2868,121073.54,122208.2535,1134.7135
2869,130693.7213,124294.1557,6399.565633
2870,163075.73,153741.6295,9334.1005
2871,105110.4667,105915.4384,804.9717333
2872,62397.69233,71071.24724,8673.554907
2873,109535.981,111548.3527,2012.3717
2874,129968.308,135143.3905,5175.0825
2875,126362.976,121391.6381,4971.3379
2876,152443.2833,152571.0524,127.7690667
2877,147485.6847,138833.8508,8651.833867
2878,159072.5033,157651.4253,1421.078033
2879,141946.76,142532.2237,585.4637
2880,106978.4333,109082.1528,2103.719467
2881,156189.8647,149168.9768,7020.887867
2882,166698.8547,158166.5102,8532.344467
2883,177576.38,172586.993,4989.387
2884,174678.983,183812.7203,9133.7373
2885,175810.388,176906.8612,1096.4732
2886,189969.76,195695.9886,5726.2286
2887,101961.4667,101962.6154,1.148733333
2888,123962.9707,126580.6707,2617.700033
2889,75061.09067,72133.41557,2927.675097
2890,88121.925,89984.38947,1862.46447
2891,135869.8807,137597.8741,1727.993433
2892,73460.25667,77229.5223,3769.265633
2893,110105.3507,115055.4508,4950.100133
2894,73725.42667,75128.67904,1403.252373
2895,302590.5093,302307.5438,282.9655333
2896,287259.249,288050.3426,791.0936
2897,204588.48,203139.4084,1449.0716
2898,154086.2527,150918.4449,3167.807767
2899,226242.5463,228867.4947,2624.948367
2900,153598.885,156251.899,2653.014
2901,184910.9087,187642.6111,2731.702433
2902,186019.393,199951.1825,13931.7895
2903,344224.062,351647.5204,7423.4584
2904,367245.7737,340525.8971,26719.87657
2905,118593.5713,124159.2017,5565.630367
2906,220796.3,203086.7999,17709.5001
2907,118747.6717,115772.2295,2975.442167
2908,119339.86,125153.2417,5813.3817
2909,165753.43,150417.9262,15335.5038
2910,83230.05833,84147.21871,917.1603767
2911,90346.765,89006.97687,1339.78813
2912,151331.895,150618.7576,713.1374
2913,91679.185,91816.24246,137.05746
2914,89844.83167,89303.37727,541.4543967
2915,88070.965,89684.81347,1613.84847
2916,89936.15333,90361.41362,425.2602867
2917,150644.6963,164130.7188,13486.02247
2918,118405.86,120553.2495,2147.3895
2919,242693.3017,231694.3343,10998.96737
