"Attr_1","Attr_2","Correlation"
"HouseStyle","ExterCond","0.0675844938717747"
"HouseStyle","Foundation","0.186050537260796"
"HouseStyle","BsmtQual","-0.134746226960804"
"HouseStyle","BsmtCond","0.0161094766559932"
"HouseStyle","BsmtExposure","-0.194950930133035"
"HouseStyle","BsmtFinType1","-0.0327507669904161"
"HouseStyle","BsmtFinSF1","0.010830628471859"
"HouseStyle","BsmtFinType2","0.00616932887676749"
"HouseStyle","BsmtFinSF2","-0.027666231120301"
"HouseStyle","BsmtUnfSF","-0.143350329320737"
"HouseStyle","TotalBsmtSF","-0.14329673557434"
"HouseStyle","Heating","-0.0753759032998777"
"HouseStyle","HeatingQC","-0.0699155109372606"
"HouseStyle","CentralAir","0.075060112774739"
"HouseStyle","Electrical","0.17218866929888"
"HouseStyle","X1stFlrSF","-0.172351462678312"
"HouseStyle","X2ndFlrSF","0.476542540455783"
"HouseStyle","LowQualFinSF","-0.0831941300737976"
"HouseStyle","GrLivArea","0.261380361827057"
"HouseStyle","BsmtFullBath","0.0374427569281064"
"HouseStyle","BsmtHalfBath","0.0417223576595916"
"HouseStyle","FullBath","0.237818692640695"
"HouseStyle","HalfBath","0.414705194863862"
"HouseStyle","BedroomAbvGr","0.184836417341054"
"HouseStyle","KitchenAbvGr","-0.0042449156694417"
"HouseStyle","KitchenQual","-0.0833806091449222"
"HouseStyle","TotRmsAbvGrd","0.245777755150155"
"HouseStyle","Functional","0.051993059739323"
"HouseStyle","Fireplaces","0.102169411539332"
"HouseStyle","FireplaceQu","0.177000023305442"
"HouseStyle","GarageType","-0.0887735449713988"
"HouseStyle","GarageYrBlt","0.20529642228198"
"HouseStyle","GarageFinish","-0.198857103547306"
"HouseStyle","GarageCars","0.196760744532392"
"HouseStyle","GarageArea","0.155481063342697"
"HouseStyle","GarageQual","0.0526136362312829"
"HouseStyle","GarageCond","0.00585081753849488"
"HouseStyle","PavedDrive","0.115580305649597"
"HouseStyle","WoodDeckSF","0.0875984155554466"
"HouseStyle","OpenPorchSF","0.136451991833923"
"HouseStyle","EnclosedPorch","-0.0651763700635153"
"HouseStyle","X3SsnPorch","-0.0269336517024633"
"HouseStyle","ScreenPorch","-0.0253234686127995"
"HouseStyle","PoolArea","0.0766301394538677"
"HouseStyle","PoolQC","0.0365218859204528"
"HouseStyle","Fence","-0.0592705647290135"
"HouseStyle","MiscFeature","0.0379912889862192"
"HouseStyle","MiscVal","-0.0409034912953097"
"HouseStyle","MoSold","0.0257281478309798"
"HouseStyle","YrSold","-0.0180050968642696"
"HouseStyle","SaleType","0.0520269184117312"
"HouseStyle","SaleCondition","0.0227534387292468"
"HouseStyle","SalePrice","0.180162623343991"
"OverallQual","OverallQual","1"
"OverallQual","OverallCond","-0.0919323426390718"
"OverallQual","YearBuilt","0.572322768962362"
"OverallQual","YearRemodAdd","0.550683924194172"
"OverallQual","RoofStyle","0.16767662837895"
"OverallQual","RoofMatl","0.0745093511480121"
"OverallQual","Exterior1st","0.161405848362043"
"OverallQual","Exterior2nd","0.15239631316451"
"OverallQual","MasVnrType","0.00440696250785536"
"OverallQual","MasVnrArea","0.407252123524013"
"OverallQual","ExterQual","-0.634319103343896"
"OverallQual","ExterCond","0.13858103179115"
"OverallQual","Foundation","0.396185994460521"
"OverallQual","BsmtQual","-0.566829375508425"
"OverallQual","BsmtCond","0.049121499635312"
"OverallQual","BsmtExposure","-0.244304249541127"
"OverallQual","BsmtFinType1","0.0665379144925643"
"OverallQual","BsmtFinSF1","0.239665966178891"
"OverallQual","BsmtFinType2","0.081531060527863"
"OverallQual","BsmtFinSF2","-0.0591186926706898"
"OverallQual","BsmtUnfSF","0.308158926905643"
"OverallQual","TotalBsmtSF","0.537808498612391"
"OverallQual","Heating","-0.11295362877665"
"OverallQual","HeatingQC","-0.425943780065015"
"OverallQual","CentralAir","0.272038424106377"
"OverallQual","Electrical","0.254127346315118"
"OverallQual","X1stFlrSF","0.476223829078177"
"OverallQual","X2ndFlrSF","0.295492879199709"
"OverallQual","LowQualFinSF","-0.030429283979605"
"OverallQual","GrLivArea","0.593007430028651"
"OverallQual","BsmtFullBath","0.111097786142302"
"OverallQual","BsmtHalfBath","-0.0401501576699883"
"OverallQual","FullBath","0.550599709368254"
"OverallQual","HalfBath","0.27345809864277"
"OverallQual","BedroomAbvGr","0.101676356241785"
"OverallQual","KitchenAbvGr","-0.183882234549221"
"OverallQual","KitchenQual","-0.555348474896127"
"OverallQual","TotRmsAbvGrd","0.427452343277989"
"OverallQual","Functional","0.161046946067271"
"OverallQual","Fireplaces","0.396765037952089"
"OverallQual","FireplaceQu","0.0643493091464016"
"OverallQual","GarageType","-0.297994893450532"
"OverallQual","GarageYrBlt","0.514231232499353"
"OverallQual","GarageFinish","-0.476798857651093"
"OverallQual","GarageCars","0.600670716590715"
"OverallQual","GarageArea","0.562021756612608"
"OverallQual","GarageQual","0.0905617173086924"
"OverallQual","GarageCond","0.144988249017617"
"OverallQual","PavedDrive","0.229392989461946"
"OverallQual","WoodDeckSF","0.238923392249186"
"OverallQual","OpenPorchSF","0.308818823359452"
"OverallQual","EnclosedPorch","-0.113936858595682"
"OverallQual","X3SsnPorch","0.0303705671352646"
"OverallQual","ScreenPorch","0.0648863604935154"
"OverallQual","PoolArea","0.0651658436058918"
"OverallQual","PoolQC","-0.0177735273769844"
"OverallQual","Fence","0.0179850012405606"
"OverallQual","MiscFeature","0.0371088660417144"
"OverallQual","MiscVal","-0.0314062105007464"
"OverallQual","MoSold","0.0708151717851732"
"OverallQual","YrSold","-0.0273467083278073"
"OverallQual","SaleType","-0.0539396995354488"
"OverallQual","SaleCondition","0.193702552699064"
"OverallQual","SalePrice","0.790981600583805"
"OverallCond","OverallCond","1"
"OverallCond","YearBuilt","-0.37598319560699"
"OverallCond","YearRemodAdd","0.0737414981452899"
"OverallCond","RoofStyle","-0.0100540894448009"
"OverallCond","RoofMatl","0.0274612845506833"
"OverallCond","Exterior1st","-0.0411647256222708"
"OverallCond","Exterior2nd","-0.0280722393832252"
"OverallCond","MasVnrType","0.00966975691068616"
"OverallCond","MasVnrArea","-0.125693633619537"
"OverallCond","ExterQual","0.169185581753978"
"OverallCond","ExterCond","-0.227406722317991"
"OverallCond","Foundation","-0.294257952075158"
"OverallCond","BsmtQual","0.250612754821871"
"OverallCond","BsmtCond","0.000583298035173106"
"OverallCond","BsmtExposure","0.0753263982353402"
"OverallCond","BsmtFinType1","-0.0670061768811935"
"OverallCond","BsmtFinSF1","-0.046230855918225"
"OverallCond","BsmtFinType2","-0.0946820650181898"
"OverallCond","BsmtFinSF2","0.0402291698997676"
"OverallCond","BsmtUnfSF","-0.136840569893523"
"OverallCond","TotalBsmtSF","-0.171097514624922"
"OverallCond","Heating","-0.0907704629873883"
"OverallCond","HeatingQC","0.0523257541407341"
"OverallCond","CentralAir","0.118969425424217"
"OverallCond","Electrical","0.0626639256305312"
"OverallCond","X1stFlrSF","-0.144202784049059"
"OverallCond","X2ndFlrSF","0.0289421159658168"
"OverallCond","LowQualFinSF","0.0254943199142137"
"OverallCond","GrLivArea","-0.0796858653883382"
"OverallCond","BsmtFullBath","-0.0549415154329519"
"OverallCond","BsmtHalfBath","0.117820915081393"
"OverallCond","FullBath","-0.194149488749303"
"OverallCond","HalfBath","-0.0607693267615947"
"OverallCond","BedroomAbvGr","0.0129800600945506"
"OverallCond","KitchenAbvGr","-0.0870008554363804"
"OverallCond","KitchenQual","0.0679835253847345"
"OverallCond","TotRmsAbvGrd","-0.0575831661128655"
"OverallCond","Functional","0.0940400426349229"
"OverallCond","Fireplaces","-0.0238199777616622"
"OverallCond","FireplaceQu","-0.0328883793383203"
"OverallCond","GarageType","0.163126286318144"
"OverallCond","GarageYrBlt","-0.306275791664071"
"OverallCond","GarageFinish","0.19886968708794"
"OverallCond","GarageCars","-0.185757510578364"
"OverallCond","GarageArea","-0.15152137057023"
"OverallCond","GarageQual","-0.0947610015979205"
"OverallCond","GarageCond","-0.0322356503530111"
"OverallCond","PavedDrive","-0.0622360873921164"
"OverallCond","WoodDeckSF","-0.00333369928938555"
"OverallCond","OpenPorchSF","-0.0325888135215851"
"OverallCond","EnclosedPorch","0.0703561844823037"
"OverallCond","X3SsnPorch","0.0255036600241323"
"OverallCond","ScreenPorch","0.0548105287861151"
"OverallCond","PoolArea","-0.00198494226818438"
"OverallCond","PoolQC","0.036034407917714"
"OverallCond","Fence","-0.0760032084033786"
"OverallCond","MiscFeature","-0.0363702414139929"
"OverallCond","MiscVal","0.06877680605725"
"OverallCond","MoSold","-0.00351083859993994"
"OverallCond","YrSold","0.0439497456924809"
"OverallCond","SaleType","0.103360439510579"
"OverallCond","SaleCondition","0.017758289665353"
"OverallCond","SalePrice","-0.077855894048678"
"YearBuilt","YearBuilt","1"
"YearBuilt","YearRemodAdd","0.59285497634365"
"YearBuilt","RoofStyle","0.0489354735028204"
"YearBuilt","RoofMatl","-0.020963443925012"
"YearBuilt","Exterior1st","0.0972531132682469"
"YearBuilt","Exterior2nd","0.0757162561202108"
"YearBuilt","MasVnrType","-0.0598135646500449"
"YearBuilt","MasVnrArea","0.311600106828607"
"YearBuilt","ExterQual","-0.494219989281314"
"YearBuilt","ExterCond","0.269449873453201"
"YearBuilt","Foundation","0.634841943263834"
"YearBuilt","BsmtQual","-0.526743805504954"
"YearBuilt","BsmtCond","0.14992996904097"
"YearBuilt","BsmtExposure","-0.302586361824694"
"YearBuilt","BsmtFinType1","-0.123272251355829"
"YearBuilt","BsmtFinSF1","0.249503196684798"
"YearBuilt","BsmtFinType2","0.0559729561127821"
"YearBuilt","BsmtFinSF2","-0.0491068311962394"
"YearBuilt","BsmtUnfSF","0.1490403919544"
"YearBuilt","TotalBsmtSF","0.391452002066095"
"YearBuilt","Heating","-0.172334113978237"
"YearBuilt","HeatingQC","-0.3986683688207"
"YearBuilt","CentralAir","0.3818307517995"
"YearBuilt","Electrical","0.338449949895284"
"YearBuilt","X1stFlrSF","0.281985858699801"
"YearBuilt","X2ndFlrSF","0.0103076595843637"
"YearBuilt","LowQualFinSF","-0.183784344373722"
"YearBuilt","GrLivArea","0.199009713676458"
"YearBuilt","BsmtFullBath","0.187598549997143"
"YearBuilt","BsmtHalfBath","-0.0381618056712331"
"YearBuilt","FullBath","0.468270787172674"
"YearBuilt","HalfBath","0.242655910241065"
"YearBuilt","BedroomAbvGr","-0.0706512169047304"
"YearBuilt","KitchenAbvGr","-0.174800245614977"
"YearBuilt","KitchenQual","-0.359134588419284"
"YearBuilt","TotRmsAbvGrd","0.0955891282979523"
"YearBuilt","Functional","0.154367942507905"
"YearBuilt","Fireplaces","0.147716399412456"
"YearBuilt","FireplaceQu","0.100826867312222"
"YearBuilt","GarageType","-0.44324056092277"
"YearBuilt","GarageYrBlt","0.777181764742533"
"YearBuilt","GarageFinish","-0.538605998232619"
"YearBuilt","GarageCars","0.537850091711105"
"YearBuilt","GarageArea","0.478953819893492"
"YearBuilt","GarageQual","0.303839401506258"
"YearBuilt","GarageCond","0.246575504451567"
"YearBuilt","PavedDrive","0.42756064098547"
"YearBuilt","WoodDeckSF","0.224880142303997"
"YearBuilt","OpenPorchSF","0.188685840001731"
"YearBuilt","EnclosedPorch","-0.387267782928079"
"YearBuilt","X3SsnPorch","0.0313545130643638"
"YearBuilt","ScreenPorch","-0.0503644345386119"
"YearBuilt","PoolArea","0.00494972761594343"
"YearBuilt","PoolQC","0.0254827627542551"
"YearBuilt","Fence","0.0864814241765981"
"YearBuilt","MiscFeature","0.0212747588069879"
"YearBuilt","MiscVal","-0.0343831387367225"
"YearBuilt","MoSold","0.0123984705954423"
"YearBuilt","YrSold","-0.0136176800018421"
"YearBuilt","SaleType","-0.0538969069517024"
"YearBuilt","SaleCondition","0.201044262750367"
"YearBuilt","SalePrice","0.522897332879497"
"YearRemodAdd","YearRemodAdd","1"
"YearRemodAdd","RoofStyle","0.0277285021778325"
"YearRemodAdd","RoofMatl","-0.0332600034372088"
"YearRemodAdd","Exterior1st","0.239739692688215"
"YearRemodAdd","Exterior2nd","0.216371863721314"
"YearRemodAdd","MasVnrType","0.0605534152561055"
"YearRemodAdd","MasVnrArea","0.176529180602067"
"YearRemodAdd","ExterQual","-0.482495611686437"
"YearRemodAdd","ExterCond","0.0759769485020098"
"YearRemodAdd","Foundation","0.438642742328016"
"YearRemodAdd","BsmtQual","-0.447897261364557"
"YearRemodAdd","BsmtCond","0.0195420486532077"
"YearRemodAdd","BsmtExposure","-0.215477234625395"
"YearRemodAdd","BsmtFinType1","0.0114849897635987"
"YearRemodAdd","BsmtFinSF1","0.128450547128289"
"YearRemodAdd","BsmtFinType2","0.0713411918115829"
"YearRemodAdd","BsmtFinSF2","-0.0677585135659862"
"YearRemodAdd","BsmtUnfSF","0.181133087050168"
"YearRemodAdd","TotalBsmtSF","0.291065582604166"
"YearRemodAdd","Heating","-0.15747420813535"
"YearRemodAdd","HeatingQC","-0.495664216958494"
"YearRemodAdd","CentralAir","0.298878021741535"
"YearRemodAdd","Electrical","0.344514302932078"
"YearRemodAdd","X1stFlrSF","0.240379267603555"
"YearRemodAdd","X2ndFlrSF","0.140023778804865"
"YearRemodAdd","LowQualFinSF","-0.0624191000783331"
"YearRemodAdd","GrLivArea","0.287388519650333"
"YearRemodAdd","BsmtFullBath","0.119469879111241"
"YearRemodAdd","BsmtHalfBath","-0.0123370321277997"
"YearRemodAdd","FullBath","0.439046483872349"
"YearRemodAdd","HalfBath","0.183330611718534"
"YearRemodAdd","BedroomAbvGr","-0.0405809280677491"
"YearRemodAdd","KitchenAbvGr","-0.149597521042746"
"YearRemodAdd","KitchenQual","-0.452431076003231"
"YearRemodAdd","TotRmsAbvGrd","0.191739816292808"
"YearRemodAdd","Functional","0.07990340732975"
"YearRemodAdd","Fireplaces","0.112581318439476"
"YearRemodAdd","FireplaceQu","0.0120537715826268"
"YearRemodAdd","GarageType","-0.271763544473297"
"YearRemodAdd","GarageYrBlt","0.616444455206618"
"YearRemodAdd","GarageFinish","-0.435796645799833"
"YearRemodAdd","GarageCars","0.420622154943218"
"YearRemodAdd","GarageArea","0.371599809497309"
"YearRemodAdd","GarageQual","0.130240983520464"
"YearRemodAdd","GarageCond","0.150578757065175"
"YearRemodAdd","PavedDrive","0.168457024311123"
"YearRemodAdd","WoodDeckSF","0.205725920490103"
"YearRemodAdd","OpenPorchSF","0.226297632682989"
"YearRemodAdd","EnclosedPorch","-0.193919147099207"
"YearRemodAdd","X3SsnPorch","0.0452858098149757"
"YearRemodAdd","ScreenPorch","-0.03874001074261"
"YearRemodAdd","PoolArea","0.00582937203710778"
"YearRemodAdd","PoolQC","-0.0112667509897358"
"YearRemodAdd","Fence","0.0498336039154439"
"YearRemodAdd","MiscFeature","0.020023101909395"
"YearRemodAdd","MiscVal","-0.0102862487830816"
"YearRemodAdd","MoSold","0.0214900022268769"
"YearRemodAdd","YrSold","0.0357432471212826"
"YearRemodAdd","SaleType","0.0195644761875431"
"YearRemodAdd","SaleCondition","0.221686586735584"
"YearRemodAdd","SalePrice","0.507100967111386"
"RoofStyle","RoofStyle","1"
"RoofStyle","RoofMatl","-0.011138802208761"
"RoofStyle","Exterior1st","-0.0359817125098593"
"RoofStyle","Exterior2nd","-0.0657253531119088"
"RoofStyle","MasVnrType","-0.0863703306887992"
"RoofStyle","MasVnrArea","0.248961350914804"
"RoofStyle","ExterQual","-0.193142823685517"
"RoofStyle","ExterCond","0.0264674239414277"
"RoofStyle","Foundation","0.0232384885772575"
"RoofStyle","BsmtQual","-0.12884250001151"
"RoofStyle","BsmtCond","-0.00435926068651584"
"RoofStyle","BsmtExposure","-0.016773191327543"
"RoofStyle","BsmtFinType1","-0.0374931104669447"
"RoofStyle","BsmtFinSF1","0.18936812170392"
"RoofStyle","BsmtFinType2","0.0179770314138797"
"RoofStyle","BsmtFinSF2","0.0144709369748074"
"RoofStyle","BsmtUnfSF","0.050541533617919"
"RoofStyle","TotalBsmtSF","0.253102725655918"
"RoofStyle","Heating","-0.0382282843807532"
"RoofStyle","HeatingQC","-0.0153243721520913"
"RoofStyle","CentralAir","0.013227710938912"
"RoofStyle","Electrical","0.0291757380155667"
"RoofStyle","X1stFlrSF","0.297927829427321"
"RoofStyle","X2ndFlrSF","-0.0729391803352708"
"RoofStyle","LowQualFinSF","-0.020340250855134"
"RoofStyle","GrLivArea","0.156706541852368"
"RoofStyle","BsmtFullBath","0.0857679936112001"
"RoofStyle","BsmtHalfBath","0.00184618150135173"
"RoofStyle","FullBath","0.0231300739209517"
"RoofStyle","HalfBath","-0.0136182235360021"
"RoofStyle","BedroomAbvGr","0.0231462087905974"
"RoofStyle","KitchenAbvGr","0.00410301190052863"
"RoofStyle","KitchenQual","-0.117165612378021"
"RoofStyle","TotRmsAbvGrd","0.145863807254756"
"RoofStyle","Functional","-0.0182991758038186"
"RoofStyle","Fireplaces","0.123259733197486"
"RoofStyle","FireplaceQu","-0.005292981158865"
"RoofStyle","GarageType","-0.0600395365142272"
"RoofStyle","GarageYrBlt","0.00845450002800468"
"RoofStyle","GarageFinish","-0.12118651814018"
"RoofStyle","GarageCars","0.132348199462594"
"RoofStyle","GarageArea","0.14186608913562"
"RoofStyle","GarageQual","0.0355348667497808"
"RoofStyle","GarageCond","-0.00869162082495185"
"RoofStyle","PavedDrive","-0.0046984541854188"
"RoofStyle","WoodDeckSF","0.0791086520851617"
"RoofStyle","OpenPorchSF","0.00597761040435486"
"RoofStyle","EnclosedPorch","-0.0146726365701278"
"RoofStyle","X3SsnPorch","0.0224451801102196"
"RoofStyle","ScreenPorch","0.0666668202600331"
"RoofStyle","PoolArea","0.0199282255260843"
"RoofStyle","PoolQC","-0.0197758548085266"
"RoofStyle","Fence","0.026182345830826"
"RoofStyle","MiscFeature","-0.113043889470985"
"RoofStyle","MiscVal","0.0968023120210975"
"RoofStyle","MoSold","0.00976743295155985"
"RoofStyle","YrSold","0.0193846280876143"
"RoofStyle","SaleType","-0.0295767435651355"
"RoofStyle","SaleCondition","0.0659457744499106"
"RoofStyle","SalePrice","0.222405292407139"
"RoofMatl","RoofMatl","1"
"RoofMatl","Exterior1st","-0.00275917526572056"
"RoofMatl","Exterior2nd","-0.0133670882812191"
"RoofMatl","MasVnrType","-0.0183557359101973"
"RoofMatl","MasVnrArea","0.0352769088711514"
"RoofMatl","ExterQual","-0.0170939690640725"
"RoofMatl","ExterCond","-0.038599500379125"
"RoofMatl","Foundation","-0.0279086596106936"
"RoofMatl","BsmtQual","-0.0227121481066168"
"RoofMatl","BsmtCond","-0.0208855342223257"
"RoofMatl","BsmtExposure","-0.080656841162884"
"RoofMatl","BsmtFinType1","-0.0243878344144669"
"RoofMatl","BsmtFinSF1","0.0434040267111612"
"RoofMatl","BsmtFinType2","-0.0194524349650911"
"RoofMatl","BsmtFinSF2","0.0652319362064673"
"RoofMatl","BsmtUnfSF","-0.00407108295036377"
"RoofMatl","TotalBsmtSF","0.0650112583827871"
"RoofMatl","Heating","2.65502693006728e-05"
"RoofMatl","HeatingQC","0.0610174057913279"
"RoofMatl","CentralAir","0.0146402998031083"
"RoofMatl","Electrical","0.011925205881766"
"RoofMatl","X1stFlrSF","0.150340612304009"
"RoofMatl","X2ndFlrSF","0.012120180108289"
"RoofMatl","LowQualFinSF","0.0656217773746232"
"RoofMatl","GrLivArea","0.126743786519445"
"RoofMatl","BsmtFullBath","0.0511743247498889"
"RoofMatl","BsmtHalfBath","0.0750897961952846"
"RoofMatl","FullBath","0.0059024996113421"
"RoofMatl","HalfBath","0.0338581960099242"
"RoofMatl","BedroomAbvGr","-0.0172603327509797"
"RoofMatl","KitchenAbvGr","-0.0317922177337637"
"RoofMatl","KitchenQual","-0.0404729976735504"
"RoofMatl","TotRmsAbvGrd","0.0471855039052031"
"RoofMatl","Functional","-0.0261864565855686"
"RoofMatl","Fireplaces","0.0861877530424596"
"RoofMatl","FireplaceQu","0.0145272547027575"
"RoofMatl","GarageType","-0.0356904179239902"
"RoofMatl","GarageYrBlt","-0.035601618065398"
"RoofMatl","GarageFinish","-0.0246718352673061"
"RoofMatl","GarageCars","0.0422756133767491"
"RoofMatl","GarageArea","0.0475631228451359"
"RoofMatl","GarageQual","-0.0344864364587097"
"RoofMatl","GarageCond","-0.0418682767360157"
"RoofMatl","PavedDrive","0.0364489861530191"
"RoofMatl","WoodDeckSF","0.120553793430619"
"RoofMatl","OpenPorchSF","0.0494399485669253"
"RoofMatl","EnclosedPorch","-0.0289176945211158"
"RoofMatl","X3SsnPorch","-0.0044895855600987"
"RoofMatl","ScreenPorch","0.101013434792327"
"RoofMatl","PoolArea","0.0617459780072636"
"RoofMatl","PoolQC","0.0571575186086327"
"RoofMatl","Fence","-0.0619757397170275"
"RoofMatl","MiscFeature","0.00496712833073204"
"RoofMatl","MiscVal","-0.0110308528095612"
"RoofMatl","MoSold","0.0345232073247045"
"RoofMatl","YrSold","-0.0290569584992966"
"RoofMatl","SaleType","0.0116861678270255"
"RoofMatl","SaleCondition","-0.0454753551614894"
"RoofMatl","SalePrice","0.132383111927788"
"Exterior1st","Exterior1st","1"
"Exterior1st","Exterior2nd","0.854162983732579"
"Exterior1st","MasVnrType","0.0306216118233345"
"Exterior1st","MasVnrArea","0.0235870744240554"
"Exterior1st","ExterQual","-0.138747551922183"
"Exterior1st","ExterCond","0.0184501417718411"
"Exterior1st","Foundation","0.122935678872051"
"Exterior1st","BsmtQual","-0.14879397299356"
"Exterior1st","BsmtCond","-0.0372816396758827"
"Exterior1st","BsmtExposure","-0.0608563063519631"
"Exterior1st","BsmtFinType1","0.160922107965758"
"Exterior1st","BsmtFinSF1","-0.0666037943929747"
"Exterior1st","BsmtFinType2","0.0493976797084972"
"Exterior1st","BsmtFinSF2","-0.0546838582846775"
"Exterior1st","BsmtUnfSF","0.134824889973488"
"Exterior1st","TotalBsmtSF","0.0464440223906317"
"Exterior1st","Heating","-0.0661697304576559"
"Exterior1st","HeatingQC","-0.247054232131754"
"Exterior1st","CentralAir","0.0307033170859261"
"Exterior1st","Electrical","0.0323853194072127"
"Exterior1st","X1stFlrSF","0.00513835537819886"
"Exterior1st","X2ndFlrSF","0.0700204973968961"
"Exterior1st","LowQualFinSF","0.0396119884567451"
"Exterior1st","GrLivArea","0.0656131445048866"
"Exterior1st","BsmtFullBath","-0.00946431510689194"
"Exterior1st","BsmtHalfBath","0.000474710411674049"
"Exterior1st","FullBath","0.116198561770354"
"Exterior1st","HalfBath","-0.00647168175312436"
"Exterior1st","BedroomAbvGr","-0.000575887452822536"
"Exterior1st","KitchenAbvGr","-0.0889883716731976"
"Exterior1st","KitchenQual","-0.122599381096347"
"Exterior1st","TotRmsAbvGrd","0.0666956610152527"
"Exterior1st","Functional","0.0281424367939773"
"Exterior1st","Fireplaces","0.00729198811360915"
"Exterior1st","FireplaceQu","-0.0159366569380293"
"Exterior1st","GarageType","-0.00680790067228726"
"Exterior1st","GarageYrBlt","0.178756935840884"
"Exterior1st","GarageFinish","-0.0894193588250027"
"Exterior1st","GarageCars","0.124589712311844"
"Exterior1st","GarageArea","0.101400450380636"
"Exterior1st","GarageQual","0.00390014048320377"
"Exterior1st","GarageCond","0.0321340387717076"
"Exterior1st","PavedDrive","-0.0560351966466131"
"Exterior1st","WoodDeckSF","0.0457560089607717"
"Exterior1st","OpenPorchSF","0.0800065984444217"
"Exterior1st","EnclosedPorch","-0.0232939830600409"
"Exterior1st","X3SsnPorch","-0.0370863428347009"
"Exterior1st","ScreenPorch","-0.0469519215622188"
"Exterior1st","PoolArea","-0.00136639450165405"
"Exterior1st","PoolQC","-0.0169341918739396"
"Exterior1st","Fence","0.0343303015388058"
"Exterior1st","MiscFeature","0.0126570017516349"
"Exterior1st","MiscVal","-0.0163379956489913"
"Exterior1st","MoSold","-0.00496208451083079"
"Exterior1st","YrSold","-0.0401814242595099"
"Exterior1st","SaleType","0.0140414588130304"
"Exterior1st","SaleCondition","0.062551775853594"
"Exterior1st","SalePrice","0.103551011190906"
"Exterior2nd","Exterior2nd","1"
"Exterior2nd","MasVnrType","0.0560594141364784"
"Exterior2nd","MasVnrArea","0.00158622824719879"
"Exterior2nd","ExterQual","-0.114284082430508"
"Exterior2nd","ExterCond","0.0315196459449278"
"Exterior2nd","Foundation","0.117453967900352"
"Exterior2nd","BsmtQual","-0.135287082781378"
"Exterior2nd","BsmtCond","-0.0363702788115609"
"Exterior2nd","BsmtExposure","-0.0438677831939215"
"Exterior2nd","BsmtFinType1","0.153256352450802"
"Exterior2nd","BsmtFinSF1","-0.0797488695572379"
"Exterior2nd","BsmtFinType2","0.0334729633644995"
"Exterior2nd","BsmtFinSF2","-0.0360260828736959"
"Exterior2nd","BsmtUnfSF","0.133048537458787"
"Exterior2nd","TotalBsmtSF","0.037849423255697"
"Exterior2nd","Heating","-0.0334567808676504"
"Exterior2nd","HeatingQC","-0.235261631027406"
"Exterior2nd","CentralAir","0.0143377301202892"
"Exterior2nd","Electrical","-0.0195862685038895"
"Exterior2nd","X1stFlrSF","0.0173611760426047"
"Exterior2nd","X2ndFlrSF","0.0632915930127008"
"Exterior2nd","LowQualFinSF","0.0270098634801772"
"Exterior2nd","GrLivArea","0.0678493466071371"
"Exterior2nd","BsmtFullBath","-0.0134189249171597"
"Exterior2nd","BsmtHalfBath","-0.0466520146129822"
"Exterior2nd","FullBath","0.114456041096921"
"Exterior2nd","HalfBath","-0.0103577475604686"
"Exterior2nd","BedroomAbvGr","0.00527913342687943"
"Exterior2nd","KitchenAbvGr","-0.0545610692234629"
"Exterior2nd","KitchenQual","-0.111115752807088"
"Exterior2nd","TotRmsAbvGrd","0.0685026034780443"
"Exterior2nd","Functional","0.0115281822374581"
"Exterior2nd","Fireplaces","0.0177004760278146"
"Exterior2nd","FireplaceQu","-0.0303093001456024"
"Exterior2nd","GarageType","0.00117956063022624"
"Exterior2nd","GarageYrBlt","0.148682265866168"
"Exterior2nd","GarageFinish","-0.0714390407787148"
"Exterior2nd","GarageCars","0.123952685299188"
"Exterior2nd","GarageArea","0.0950064327372761"
"Exterior2nd","GarageQual","-0.0301287880375218"
"Exterior2nd","GarageCond","0.015189123910865"
"Exterior2nd","PavedDrive","-0.0419678082054058"
"Exterior2nd","WoodDeckSF","0.0286128434013881"
"Exterior2nd","OpenPorchSF","0.0760376269809849"
"Exterior2nd","EnclosedPorch","-0.0164804061953634"
"Exterior2nd","X3SsnPorch","-0.0175652443350833"
"Exterior2nd","ScreenPorch","-0.0201622177239805"
"Exterior2nd","PoolArea","-0.0175453086225932"
"Exterior2nd","PoolQC","0.00879772218909504"
"Exterior2nd","Fence","0.0328181452080911"
"Exterior2nd","MiscFeature","0.0104836457656753"
"Exterior2nd","MiscVal","-0.0147823813455176"
"Exterior2nd","MoSold","-0.0176621408221183"
"Exterior2nd","YrSold","-0.0347806487033269"
"Exterior2nd","SaleType","0.0222296056689686"
"Exterior2nd","SaleCondition","0.0687235028377752"
"Exterior2nd","SalePrice","0.103765537029659"
"MasVnrType","MasVnrType","1"
"MasVnrType","MasVnrArea","-0.347436188636392"
"MasVnrType","ExterQual","-0.0847542196891281"
"MasVnrType","ExterCond","0.0069311435297655"
"MasVnrType","Foundation","0.0194796166604201"
"MasVnrType","BsmtQual","-0.111345036528237"
"MasVnrType","BsmtCond","-0.0419257130846621"
"MasVnrType","BsmtExposure","-0.0248610613020545"
"MasVnrType","BsmtFinType1","0.068970593143424"
"MasVnrType","BsmtFinSF1","-0.0075740370796684"
"MasVnrType","BsmtFinType2","0.0209427279930519"
"MasVnrType","BsmtFinSF2","-0.0240726544303563"
"MasVnrType","BsmtUnfSF","0.0259926700871699"
"MasVnrType","TotalBsmtSF","0.00945376041930906"
"MasVnrType","Heating","0.0249400301261923"
